Name,ProductGroup,SKU,May,June,July,August,september,Quantity,Price,LEAD TIME,THRESHOLD VALUE
FUR-C ASCORBIC ACID 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0198,0,0,0,1,1,11,140,17,3
FUR-C ASCORBIC ACID 120ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0199,0,1,0,0,0,10,190,18,3
PET SILVER ION SKIN CREAM 50G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0200,1,0,0,0,0,1,320,18,3
SENLOVE PET COUGH SYRUP 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0201,1,3,3,3,1,4,160,18,4
SENLOVE URINARY TRACT NUTRITIONAL SUPPLEMENT 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0202,0,3,1,0,0,6,150,18,4
SENLOVE ANTI FLU ORAL LIQUID DROPS - ORANGE,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0203,1,1,0,0,0,8,120,18,3
SENLOVE PET NITRITIONAL SUPPLEMENT  COUGH AND COLD - PURPLE,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0204,0,0,0,0,0,10,90,18,3
GAN KANG MAXING SHIGAN ORAL LIQUID - FLU MEDICINE DROPS 10ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0205,0,1,0,0,0,9,80,18,3
CASSIEL PET - EYE DROPS NEOMYCIN SULFATE,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0206,4,4,1,1,6,0,180,18,5
CASSIEL PET - NUTRI GEL,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0207,0,1,2,2,1,1,350,18,4
WILD ALASKAN SALMON OIL 100G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0208,0,4,6,0,0,0,140,18,5
TOVITAR PROBIOTICS 30CHEWS,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0209,0,1,1,0,0,0,220,18,4
TOVITAR SKIN HEALTH OMEGA 30 CHEWS,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0210,0,1,0,0,0,0,220,18,3
TAP SYRUP 100ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0211,0,0,0,1,0,12,360,3,3
VENWORLD WORMSTOP COMBI DEWORMER 2TABLETS 1BOX,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0212,0,0,0,2,0,6,150,3,4
VENWORLD WORMSTOP DEWORMER SYRUP 15ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0213,0,1,0,1,0,29,180,3,4
TOBRAMYCIN OPTHOCARE EYE DROPS 5ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0214,0,4,0,2,0,8,190,3,4
VESCON EAR CARE 30ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0215,0,0,0,1,2,12,185,3,4
IVERMAX SPRAY 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0216,0,0,0,0,0,6,270,3,3
TOVITAR ARCTIC SALMON OIL 100ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0217,0,1,1,0,2,8,250,16,4
DEXTROLYTE BLUE SACHET 5G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0218,0,9,6,4,1,48,12,16,9
DEXTROLYTE LACTA PINK SACHET 5G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0219,0,4,6,0,0,4,14,16,5
NUTRIPETS PH VITAAID PROBIOTIC SUPPLEMENT 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0220,0,1,7,3,0,44,180,16,5
DR SHIBA WILD SALMON OIL 200ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0221,0,0,3,0,0,2,450,16,4
HIMALAYA ANXOCARE VET TABLET,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0222,0,0,0,0,0,60,20,16,3
CD-PET CANINE DISTEMPER SUPPORT 100ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0223,0,0,0,0,1,2,360,16,3
MADRE DE CACAO TOPICAL HEALING BALM - PETS EMPORIUM PH 40G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0224,0,0,0,1,2,4,180,16,4
20CC SYRINGE,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0225,0,0,0,2,1,50,40,12,4
HAIRBALL SOLUTION CAT NUTRITIONAL GEL 120G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0226,0,0,1,2,0,3,180,6,4
FEEDING KIT SYRINGE FOR TABLET AND LIQUID,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0227,0,0,2,2,2,9,80,6,4
PUAINTA HAIRBALL RELIEF GEL 120G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0228,0,0,4,2,0,4,320,9,4
PUAINTA HAIRBALL RELIEF TABLETS 50G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0229,0,0,0,0,0,3,280,6,3
VETINA MIND CALMING TABLET,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0230,0,0,5,0,0,29,50,3,4
FUR BOOST VIRGIN COCONUT OIL 100ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0231,0,0,1,2,0,10,120,14,4
FUR BOOST VIRGIN COCONUT OIL 250ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0232,0,0,2,0,0,8,220,14,3
DOGGY-DOGGY SYRUP VRP-142 120ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0233,0,0,1,0,0,10,180,14,3
ALL NATURAL ST NANO SILVER 10PPM,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0234,0,0,3,0,0,1,600,14,4
COLMOC AMOXICILLIN 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0235,0,0,0,0,3,12,180,14,4
PETYPERIN 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0236,0,0,0,0,0,0,350,14,3
FORZA DS 120ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0237,0,0,0,0,1,12,240,14,3
DOGGY DOGGY SYRUP 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0238,0,0,0,2,2,,90,14,4
LUNA AND LUFFY OMEGA 3 SALMON OIL 100ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0239,0,0,0,5,0,,180,14,4
BABY BOO CHARCOAL PEE PADS - M/L,PAD AND DIAPERS,PD0001,1,2,1,3,2,37,540,14,5
BLUE LOCAL PEE PADS XL BY PC,PAD AND DIAPERS,PD00010,5,0,5,2,0,22,48,14,6
BABY BOO DIAPERS FEMALE -XS/S/M/L,PAD AND DIAPERS,PD0002,2,2,1,0,11,7,198,19,7
BABY BOO DIAPERS MALE - XS/S/M/L,PAD AND DIAPERS,PD0003,5,0,0,0,1,0,198,19,4
DONO DIAPER FEMALE XS/S/M,PAD AND DIAPERS,PD0004,9,10,11,14,4,22,185,19,15
DONO DIAPER MALE XS/S/M,PAD AND DIAPERS,PD0005,3,11,24,8,3,24,190,17,15
DIAPER BY PIECE ALL SIZES,PAD AND DIAPERS,PD0006,7,19,1,6,6,10,30,17,12
DONO TRAINING PEE PADS S/M/L,PAD AND DIAPERS,PD0007,1,1,4,3,3,19,510,17,6
MANILA PEE PADS S/M/L/XL PACK,PAD AND DIAPERS,PD0008,0,1,0,3,1,1,560,17,4
BLUE LOCAL PEE PADS S/M/L,PAD AND DIAPERS,PD0009,1,7,7,5,7,31,280,17,12
TOMCAT DIAPER MALE XL,PAD AND DIAPERS,PD13,0,0,0,0,0,0,220,17,3
TOMCAT DIAPER MALE XL BY PC,PAD AND DIAPERS,PD14,2,0,0,0,0,22,40,17,4
LOCAL BLUE PEE PADS SMALL BY PC,PAD AND DIAPERS,PD15,38,12,27,14,46,21,8,14,30
COOLING PAD LARGE,PAD AND DIAPERS,PD16,1,0,0,0,0,0,480,14,3
COOLING PAD BLUE - LARGE 50X60CM,PAD AND DIAPERS,PD17,0,0,0,0,0,2,330,14,3
COOLING PAD BLUE - MEDIUM 40X50CM,PAD AND DIAPERS,PD18,0,1,0,0,0,0,240,14,3
PLASTIC MATTING 1X2 BLACK,PLASTIC MATTING,PM0001,0,0,0,0,0,25,150,14,3
PLASTIC MATTING 1X2 GREEN,PLASTIC MATTING,PM0002,0,0,0,0,0,21,160,14,3
PLASTIC MATTING 1X2 WHITE,PLASTIC MATTING,PM0003,0,0,0,0,0,21,195,14,3
PLASTIC MATTING 1X3 BLACK,PLASTIC MATTING,PM0004,0,0,1,0,0,56,185,14,3
PLASTIC MATTING 1X3 COLORED,PLASTIC MATTING,PM0005,0,0,0,2,0,59,195,14,3
PLASTIC MATTING 1X3 WHITE (HEAVY DUTY),PLASTIC MATTING,PM0006,0,4,0,0,0,24,260,14,4
PLASTIC MATTING 1X3 WHITE (STANDARD),PLASTIC MATTING,PM0007,0,0,0,0,0,0,195,14,3
PLASTIC MATTING 2X3 FLAT - GREEN,PLASTIC MATTING,PM0008,0,0,0,0,0,20,450,14,3
PLASTIC MATTING 2X3 FLAT - BLACK,PLASTIC MATTING,PM0009,0,0,0,0,0,20,420,14,3
ELEVATED PLASTIC MATTING 2X3X6,PLASTIC MATTING,PM0010,0,0,0,0,0,20,540,14,3
ELEVATED PLASTIC MATTING 2X3X8,PLASTIC MATTING,PM0011,0,2,0,3,2,20,560,14,5
PLUSH TOY WITH RIBBON,TOYS,PT121,0,2,0,7,0,22,45,14,5
CAT SCRATCH BOARD OVAL - SALL 51X36CM,TOYS,PT122,0,0,2,0,0,0,280,14,3
SQUEAKY PAW STAND TOY,TOYS,PT124,0,0,3,1,2,21,55,14,4
RED RUBBER BALL ROPE,TOYS,PT126,0,1,4,0,0,19,120,14,4
CANDY COLOR BONE TOY,TOYS,PT131,0,3,3,2,0,18,90,14,5
SQUEAKY RUBBER FOOTBALL TOY,TOYS,PT141,0,4,0,4,4,42,75,14,6
CAT SCRATCH BALL TRIANGLE STAND,TOYS,PT159,0,0,0,0,0,4,420,14,3
BARBELL TOY,TOYS,PT160,0,5,3,3,0,5,65,14,5
SQUEAKY CRAB TOY,TOYS,PT161,1,1,2,1,1,9,60,14,4
TRANSPARENT SPIKEY BONE,TOYS,PT170,0,4,2,1,2,6,95,14,5
TRANSPARENT TRIANGLE TOY,TOYS,PT173,0,5,3,0,0,4,85,14,5
COLOR BONE TOY,TOYS,PT176,1,4,2,3,1,5,120,14,5
CACTUS COTTON ROPE,TOYS,PT196,0,2,1,0,0,9,180,14,4
MOUSE CAT TOY,TOYS,PT197,0,0,5,3,0,7,98,14,5
TRAP MOUSE TOY,TOYS,PT198,0,0,3,0,1,2,30,14,4
PET FRISBEE,TOYS,PT199,0,0,0,0,0,4,60,14,3
CARROT LASER CAT STICK ,TOYS,PT200,0,0,1,0,0,,180,14,3
BIOLINE TEA TREE OIL PET SOAP 100G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0001,2,0,3,0,1,6,160,14,4
AZU DOG SHAMPOO 1000ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0003,1,0,0,0,0,5,495,5,3
AZU DOG SHAMPOO 500ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0004,0,0,0,0,1,5,320,5,3
BEARING SHAMPOO 150ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0005,1,11,4,4,1,6,165,6,11
BEARING SHAMPOO 300ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0006,5,13,7,2,6,19,255,6,13
BEARING SHAMPOO 600ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0007,9,1,2,8,4,25,380,6,11
FRISKY/CUTECAT ORGANIC MDC SHAMPOO 1000ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0008,1,0,1,0,1,9,320,15,4
FRISKY/CUTECAT ORGANIC MDC SHAMPOO 100ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0009,0,1,4,13,1,29,50,15,9
FRISKY ORGANIC MDC SHAMPOO 250ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0010,1,3,0,6,4,19,80,15,7
FRISKY ORGANIC MDC SHAMPOO 500ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0011,3,1,0,2,2,12,150,15,5
GOLDEN FUR CONDITIONER,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0012,0,0,0,0,0,0,90,9,3
PAWS & WHISKERS PET COLOGNE (SWEET FRUITY SCENT) 100ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0013,0,0,4,4,0,16,130,15,5
GFUR CARE PAWS AND WHISKERS FLEA POWDER,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0014,7,6,9,7,4,36,130,15,10
G FUR CARE - MADRE DE CACAO ORGANIC BAR SOAP,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0015,10,12,5,8,2,18,80,15,10
G FUR CARE - PAWS AND WHISKERS - ODOR ELIMINATOR AND DISENFECTANT 500ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0016,0,4,4,4,0,5,195,15,6
CANIDERM 100ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0017,0,0,0,0,0,0,0,7,3
CUTECAT ORGANIC SHAMPOO MDC 250ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0018,0,0,1,3,3,14,80,7,5
CUTECAT ORGANIC SHAMPOO MDC 500ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0019,1,1,0,2,0,13,150,7,4
FURMAGIC - DOG CONDITIONER 350ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0020,0,0,0,0,0,0,200,5,3
FURMAGIC - MAGIC SHINE LEAVE-ON CONDITIONING SPRAY PINK (268ml),"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0021,0,0,0,0,0,0,200,8,3
FURMAGIC DOG SHAMPOO 300ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0022,0,1,1,0,1,2,250,5,4
FURMAGIC DOG SOAP 108G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0023,0,0,0,0,0,0,80,5,3
LORI SOAP 120G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0024,0,0,0,0,0,0,82,5,3
LORI SOAP MADRE DE CACAO 120G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0025,0,0,0,0,0,0,68,5,3
MADRE DE CACAO HERBAL SOAP PACK,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0026,0,0,0,0,0,0,10,5,3
MADRE DE CACAO OINTMENT 120G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0027,0,0,0,0,0,0,80,5,3
MADRE DE CACAO OINTMENT 30G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0028,0,0,0,0,0,0,30,5,3
MADRE DE CACAO OINTMENT 60G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0029,0,0,0,0,0,0,57.3,5,3
MYCOCIDE SHAMPOO 150ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0030,0,1,2,0,3,4,360,17,4
PET BIOLINE WHITE CAT SHAMPOO 200ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0032,0,0,0,0,0,0,100,3,3
VETNODERM (SULFUR SOAP) 145G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0034,0,0,0,0,0,0,100,14,3
VETNODERM CREAM 10G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0035,0,0,0,0,0,0,100,14,3
VETNODERM SOAP (ORIG) ANTI TICK AND FLEA 145G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0036,0,0,0,0,0,0,0,14,3
VETNODERM SOAP MDC 145G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0037,0,0,0,0,0,0,0,14,3
YINGTE PET TOOTHPASTE 75G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0038,0,0,0,0,0,0,25,14,3
ACTION ULTRA DISENFECTANT CLEANING SPRAY,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0039,0,1,0,1,0,7,98,14,4
DERMOVET SOAP 90G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0040,1,1,3,1,1,7,120,17,5
NURTURE - ALL PURPOSE CLEANSING WIPES 15+5 SHEETS,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0041,0,0,0,0,0,0,24.15,15,3
NURTURE - ALL PURPOSE CLEANSING WIPES 80+10 SHEETS,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0042,0,0,0,0,0,0,78.05,15,3
PET SOLUTION BRAND-MADRE DE CACAO OCEAN FRESH 330ML REPACK SHAMPOO,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0044,0,0,0,0,0,0,21,15,3
PET WIPES -PET CARE ZOOM 80 SERIES,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0045,6,6,3,11,5,32,46,15,12
PETPERS PET WIPES 50 SHEETS,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0046,0,0,0,0,0,0,67,15,3
ST. ROCHE DOG DRY SHAMPOO 128G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0047,1,1,0,0,0,11,160,15,4
WIGGLE WAGGLE 250ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0048,0,0,0,0,0,0,79,15,3
WIGGLE WAGGLE MDC 500ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0049,0,0,0,0,0,0,40.17,15,3
LUXE PET FRAGRANCE PERFUME 60ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0050,1,0,0,0,0,0,129,15,3
GFUR CARE TICK BUSTER FIPRONIL SPRAY 100ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0051,3,1,0,1,2,7,160,15,5
LOCAL MDC SINGLE SOAP 50G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0052,0,0,0,0,0,0,8,18,3
PROLIFIC FIPRONIL SOAP 135G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0055,0,0,0,0,0,0,45,18,3
PROLIFIC MADRE DE CACAO HEALING CREAM 10G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0056,4,4,1,1,2,14,95,18,6
PROLIFIC MDC SPECIALIZED SHAMPOO - 1L REPACK PUMP BOTTLE,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0057,0,0,0,0,0,0,190,18,3
PROLIFIC PET COLOGNE 100ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0058,0,0,0,0,0,0,78,18,3
PROLIFIC PET COLOGNE 50ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0059,18,8,5,13,17,-2,80,18,17
PROLIFIC SHAMPOO 100ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0060,25,23,9,17,11,164,60,18,20
PROLIFIC SHAMPOO 500ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0061,18,9,10,8,7,58,160,18,15
PROLIFIC SHAMPOO HALF 1/2-GALLON,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0062,5,4,0,3,0,33,230,18,6
PROLIFIC SHAMPOO 1-GALLON,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0063,2,3,2,2,0,17,380,18,5
PROLIFIC SPECIALIZED SHAMPOO  - FIPRONIL 250ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0064,2,2,8,2,1,13,150,18,7
PROLIFIC SPECIALIZED SHAMPOO - FIPRONIL 500ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0065,0,0,0,0,0,0,159,18,3
PROLIFIC SPECIALIZED SHAMPOO - FIPRONIL GALLON,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0066,0,0,0,0,0,0,449,18,3
PROLIFIC SPECIALIZED SHAMPOO - MDC 250ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0067,5,1,4,1,0,2,150,18,7
PROLIFIC SPECIALIZED SHAMPOO - MDC 500ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0068,0,0,0,0,0,0,250,18,3
PROLIFIC SPECIALIZED SHAMPOO - MDC GALLON,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0069,0,0,0,0,0,0,449,18,3
PROLIFIC SPECIALIZED SHAMPOO - OATMEAL 250ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0070,0,0,1,1,0,19,150,18,4
PROLIFIC SPECIALIZED SHAMPOO - OATMEAL 500ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0071,0,1,0,1,0,-1,250,18,4
PROLIFIC SPECIALIZED SHAMPOO - OATMEAL GALLON,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0072,0,0,0,0,0,0,449,18,3
PROLIFIC SULFUR SOAP 135G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0073,0,0,0,0,0,0,45,18,3
TICK BUSTER FIPRONIL SPRAY 200ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0074,0,0,0,0,0,0,139,18,3
ST. GERTIE CAT DRY SHAMPOO 128G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0075,1,2,0,0,5,0,160,18,5
ST. GERTIE CAT SHAMPOO 250ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0076,0,2,4,1,6,4,230,19,8
ST. ROCHE CONDITIONER 500ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0077,1,0,1,2,1,4,395,15,4
ST. ROCHE DETANGLING AND DEMATTING SPRAY FOR DOGS 318ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0078,0,0,0,1,0,6,320,15,3
ST. ROCHE DOG SOAP 135G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0079,1,2,0,1,0,7,150,15,4
ST. ROCHE SHAMPOO 250ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0080,4,1,2,3,2,28,230,15,8
ST. ROCHE SHAMPOO 628ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0081,0,0,0,0,0,0,420,15,3
VETCORE /VETS CHOICE 2-IN-1 FUR SPRAY,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0082,0,0,0,0,0,0,90,15,3
VETCORE ACTIVE SHAMPOO 400ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0083,0,0,0,0,0,0,280,15,3
VETCORE ACTIVE SOAP 135G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0084,3,7,0,0,0,0,230,15,7
VETCORE HERBAL SOAP 120G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0085,16,11,9,17,6,44,190,15,16
VETCORE TICK AND FLEA SPRAY 250ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0086,9,5,2,4,3,6,390,15,9
G FUR CARE - TICK AND FLEA BUSTER 100ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0087,4,8,2,4,1,6,180,15,8
AZU DOG SHAMPOO 200ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0088,0,0,1,1,1,3,150,5,4
DR SHIBA FLEA AND TICK SOAP 100G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0089,0,1,0,0,0,0,230,6,3
VETCORE ODOR MAGIC COLOGNE,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0090,0,0,0,0,0,3,140,6,3
BIOLINE CAT SHAMPOO 250ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0091,0,0,0,0,1,1,190,6,3
PAWS AND WHISKERS COAT CONDITIONER 120ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0092,3,0,0,2,0,16,120,6,4
VETSHIELD SOAP 100G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0093,0,3,1,3,2,9,170,17,5
BIOLINE CAT DESHEDDING SHAMPOO 200ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0095,0,0,1,2,0,4,180,8,4
BIOLINE CAT WHITE COAT SHAMPOO 200ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0096,0,1,3,0,2,0,180,8,5
GJYC PET BRIGHTENING BODY WASH FOR DOGS 100ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0097,0,0,0,0,0,2,230,8,3
PAPI AMITRAZ ANTIMANGE SOAP 115G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0098,0,0,1,0,0,24,140,8,3
PAPI HAIR GROWER HERBAL SOAP 115G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0099,0,3,3,1,1,18,140,8,5
AZU DOG SHAMPOO 15ML SACHET,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0100,0,0,4,3,0,38,20,8,5
GFUR CARE SULFUR MEDICATED PET SOAP,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0101,0,0,2,4,7,14,80,8,6
BIOLINE PERFUME 2066 ANY SCENT,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0102,0,0,0,2,5,,80,8,5
CAT SCRATCH BOARD YELLOW,TOYS,T02,11,11,5,7,7,3,180,8,12
CAT SCRATCH BOARD HANGING SET TOYS,TOYS,T03,0,0,0,0,0,1,420,8,3
SPIKEY LED BALL TOY,TOYS,T04,0,0,0,0,0,2,98,8,3
SQUEEKY SPIKE CHEW BALL,TOYS,T05,0,1,0,0,0,7,45,8,3
MOLAR CLEANING CHEW TOY - SMALL,TOYS,T06,0,0,0,0,0,6,120,8,3
MOLAR CLEANING CHEW TOY -BIG,TOYS,T07,0,0,0,0,0,4,180,8,3
HEDGEHOG SQUEAKY SPIKED TOY,TOYS,T08,0,0,1,0,0,4,70,8,3
CAT COLORFUL COTTON BOUNCY BALL TOY,TOYS,T09,0,0,0,0,3,10,68,8,4
INDESTRUCTIBLE RED RUBBER BALL - SMALL,TOYS,T10,0,0,0,0,0,6,85,8,3
INDESTRUCTIBLE RED RUBBER BALL - MEDIUM,TOYS,T11,1,0,0,0,0,3,110,8,3
INDESTRUCTIBLE RED RUBBER BALL - LARGE,TOYS,T12,0,0,0,0,0,1,250,8,3
SPIRAL TOY COLORFUL BALL - SMALL,TOYS,T13,0,0,0,0,0,1,60,8,3
SPIRAL TOY COLORFUL BALL - MEDIUM,TOYS,T14,0,0,0,0,0,4,175,8,3
RUBBER COMB CHEW TOY,TOYS,T15,0,0,0,0,0,2,65,8,3
BURGER SQUEAKY TOY,TOYS,T17,1,0,0,0,0,0,60,8,3
FEATHER CAT TEASER,TOYS,T18,3,1,3,9,0,10,70,8,8
STEEL WIRE FEATHER CAT TEASER - SWFCT,TOYS,T19,9,14,4,11,16,5,65,8,15
PET TRAINING BELL,TOYS,T198,0,0,0,0,0,5,120,8,3
PAW BEAM LASER,TOYS,T20,0,0,0,0,0,2,185,8,3
SPIKEY LIGHT TOY,TOYS,T21,1,0,0,0,0,0,180,8,3
RUBBER CANDY CHEW TOY,TOYS,T22,0,0,0,0,0,3,65,8,3
CARROT ROPE TOY,TOYS,T23,1,0,0,0,0,0,70,8,3
SPIKEY TREAT RUBBER TOY,TOYS,T24,1,0,0,0,0,2,150,8,3
SPRING BALL TOY CAT TOY,TOYS,T25,0,3,4,0,0,6,120,8,5
